0.0,1.0693284,0.0,0.0,0.34679508,0.0,0.9024171,0.9489079,0.0,0.54313344,0.57509756,0.0,0.9145089,0.18101968,0.5424835,0.930728,0.0,0.0,0.0,0.16829544,0.0,0.84511554,0.0,0.6312349,0.0,0.0,0.0,0.0,0.7422776,0.0,0.0,0.9957569,0.0,2.4932427,0.0,0.0,1.08127,0.0,0.0,0.17994636,0.8429591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7961028,0.7623868,0.9676925,0.0,0.0,2.492176,0.0,0.20902444,0.0
0.0,1.1162113,0.0,0.0,0.38976014,0.0,0.917791,0.9739316,0.0,0.54677284,0.57835263,0.0,0.9272234,0.18187113,0.5425554,0.9784147,0.0,0.0,0.0,0.18236485,0.0,0.8564589,0.0,0.65284795,0.0,0.0,0.0,0.0,0.81345314,0.0,0.0,1.1393168,0.0,2.4757318,0.0,0.0,1.1014571,0.0,0.0,0.20798814,0.84705365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9115605,0.7901827,0.98624825,0.0,0.0,2.5862594,0.0,0.20538989,0.0
0.0,1.2097416,0.0,0.0,0.55876976,0.0,0.8759929,0.89376795,0.0,0.55603594,0.57984316,0.0,0.8516933,0.19149789,0.5422903,1.1049155,0.0,0.0,0.0,0.14479637,0.0,0.81610787,0.0,0.6919344,0.0,0.0,0.0,0.0,0.93472934,0.0,0.0,0.9558929,0.0,2.972509,0.0,0.0,1.0648923,0.0,0.0,0.22538811,0.7963959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.330102,0.9703645,1.0227189,0.0,0.0,3.0962036,0.0,0.203363,0.0
0.0,1.169631,0.0,0.0,0.33733535,0.0,0.95219886,1.040598,0.0,0.55175155,0.5834552,0.0,0.9184053,0.18167071,0.5428248,1.0397717,0.0,0.0,0.0,0.0,0.0,0.88972735,0.0,0.6482999,0.0,0.0,0.0,0.0,0.9266885,0.0,0.0,1.3461707,0.0,2.531591,0.0,0.0,1.1544282,0.0,0.0,0.25703418,0.8536188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.776134,0.7611444,0.99408424,0.0,0.0,2.3939152,0.0,0.20011003,0.0
0.0,1.0609053,0.0,0.0,0.35510123,0.0,0.9082628,0.9641863,0.0,0.54460377,0.57858706,0.0,0.90031815,0.185349,0.5423069,0.99281585,0.0,0.0,0.0,0.2316454,0.0,0.848559,0.0,0.6535512,0.0,0.0,0.0,0.0,0.829483,0.0,0.0,1.0905837,0.0,2.528846,0.0,0.0,1.1071525,0.0,0.0,0.17846471,0.84453094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3242211,0.98464197,0.9762875,0.0,0.0,2.5159063,0.0,0.2200782,0.0
0.0,0.7932498,0.0,0.0,0.0,0.0,0.98157954,1.0847882,0.0,0.49712572,0.57049376,0.0,0.86029375,0.17520763,0.54305285,1.1980864,0.0,0.0,0.0,0.6935604,0.0,0.9056326,0.0,0.69646764,0.0,0.0,0.0,0.0,0.54718065,0.0,0.0,1.3171592,0.0,1.0438408,0.0,0.0,1.1746445,0.0,0.0,0.26942468,0.5684283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4212381,0.765857,0.8278363,0.0,0.0,1.1755583,0.0,0.19944715,0.0
0.0,0.8939239,0.0,0.0,0.12758976,0.0,0.95127356,1.0227845,0.0,0.5201512,0.5761182,0.0,0.88213384,0.18775995,0.5428213,1.0385733,0.0,0.0,0.0,0.5909227,0.0,0.85668683,0.0,0.68053514,0.0,0.0,0.0,0.0,0.75273997,0.0,0.0,1.1942596,0.0,1.3786023,0.0,0.0,1.1243944,0.0,0.0,0.29740715,0.69658357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891506,1.0511367,0.92381215,0.0,0.0,1.8120251,0.0,0.19996591,0.0
0.0,0.7895979,0.0,0.0,0.0,0.0,0.91816527,0.99692404,0.0,0.5086625,0.5697009,0.0,0.82326794,0.18068299,0.5424122,1.2704933,0.0,0.0,0.0,0.6625184,0.0,0.8579179,0.0,0.694908,0.0,0.0,0.0,0.0,0.5753893,0.0,0.0,1.2295188,0.0,1.3813739,0.0,0.0,1.1189291,0.0,0.0,0.2829153,0.61726975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3143264,0.95605683,0.87084645,0.0,0.0,1.6572235,0.0,0.20824401,0.0
0.0,0.80079246,0.0,0.0,0.0,0.0,0.9144728,0.9880774,0.0,0.50981575,0.5698202,0.0,0.8228492,0.18134288,0.54236454,1.2594485,0.0,0.0,0.0,0.6619803,0.0,0.8532804,0.0,0.7011297,0.0,0.0,0.0,0.0,0.58185494,0.0,0.0,1.2430465,0.0,1.411695,0.0,0.0,1.1136512,0.0,0.0,0.27531087,0.62064534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3800197,0.98552763,0.87505054,0.0,0.0,1.6800728,0.0,0.21025433,0.0
0.0,0.89526856,0.0,0.0,0.12946239,0.0,0.94945043,1.0308388,0.0,0.52003783,0.5759717,0.0,0.88251317,0.18766019,0.54283255,1.0201463,0.0,0.0,0.0,0.58874124,0.0,0.85426354,0.0,0.67443967,0.0,0.0,0.0,0.0,0.74934125,0.0,0.0,1.1849906,0.0,1.3785105,0.0,0.0,1.1228361,0.0,0.0,0.30129313,0.6963459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67462057,1.0389374,0.92326206,0.0,0.0,1.8187633,0.0,0.19806686,0.0
0.0,1.0382186,0.0,0.0,0.34295934,0.0,0.9078158,0.94533277,0.0,0.5395945,0.57502115,0.0,0.86586404,0.18559946,0.5425083,0.97935176,0.0,0.0,0.0,0.26782078,0.0,0.84133005,0.0,0.61691314,0.0,0.0,0.0,0.0,0.7742114,0.0,0.0,0.82269657,0.0,2.7328267,0.0,0.0,1.0891869,0.0,0.0,0.16108757,0.7591371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9559431,0.7829348,0.9486943,0.0,0.0,2.7276316,0.0,0.2091386,0.0
0.0,1.0230079,0.0,0.0,0.16697344,0.0,0.9344645,0.9953395,0.0,0.5296049,0.5787435,0.0,0.9162581,0.1755673,0.54243475,1.0863745,0.0,0.0,0.0,0.30227953,0.0,0.8630557,0.0,0.72554505,0.0,0.0,0.0,0.0,0.72403747,0.0,0.0,1.725261,0.0,1.8668112,0.0,0.0,1.1372645,0.0,0.0,0.18678546,0.7868517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7051122,1.199263,0.94441766,0.0,0.0,2.1430187,0.028148785,0.22903034,0.0
0.0,1.0668604,0.0,0.0,0.36941707,0.0,0.89666057,0.94685006,0.0,0.5463795,0.578409,0.0,0.8987592,0.18677892,0.542181,1.0036225,0.0,0.0,0.0,0.24927203,0.0,0.83847034,0.0,0.6595925,0.0,0.0,0.0,0.0,0.83363605,0.0,0.0,1.1176826,0.0,2.547027,0.0,0.0,1.0950835,0.0,0.0,0.17512476,0.84667563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4120626,1.0379832,0.98306096,0.0,0.0,2.5402408,0.0,0.22131324,0.0
0.0,1.0757443,0.0,0.0,0.40322533,0.0,0.9117955,0.94882834,0.0,0.54179394,0.57964647,0.0,0.9486739,0.17890212,0.54228,1.0640799,0.0,0.0,0.0,0.40100035,0.0,0.8392745,0.0,0.7095655,0.0,0.0,0.0,0.0,0.7818658,0.0,0.0,1.6109642,0.0,2.1855474,0.0,0.0,1.1062268,0.0,0.0,0.18039608,0.80582744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3923595,1.3112504,0.9886873,0.0,0.0,2.5890646,0.0,0.22740495,0.0
0.0,1.1684688,0.0,0.0,0.36501983,0.0,0.95668876,1.0437273,0.0,0.5498353,0.5835077,0.0,0.925677,0.18068732,0.54285425,1.0598408,0.0,0.0,0.0,0.039040744,0.0,0.89155996,0.0,0.65972143,0.0,0.0,0.0,0.0,0.92272586,0.0,0.0,1.3420423,0.0,2.488659,0.0,0.0,1.1585538,0.0,0.0,0.267038,0.84325683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7403278,0.8103764,0.9946545,0.0,0.0,2.487921,0.0,0.20051299,0.0
0.0,1.0576268,0.0,0.0,0.36448157,0.0,0.91691613,0.955386,0.0,0.53800005,0.57919514,0.0,0.94890946,0.1786549,0.5423286,1.0656537,0.0,0.0,0.0,0.41808945,0.0,0.8430301,0.0,0.7173187,0.0,0.0,0.0,0.0,0.7602352,0.0,0.0,1.6175343,0.0,2.0398731,0.0,0.0,1.1102862,0.0,0.0,0.18273902,0.793108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3666246,1.3151541,0.9777996,0.0,0.0,2.4868531,0.0,0.22711201,0.0
0.0,1.0470871,0.0,0.0,0.324996,0.0,0.8983762,0.9414994,0.0,0.5415244,0.5739331,0.0,0.9080542,0.18064329,0.5424611,0.9039691,0.0,0.0,0.0,0.15718442,0.0,0.84206283,0.0,0.620336,0.0,0.0,0.0,0.0,0.714989,0.0,0.0,0.94122225,0.0,2.5042758,0.0,0.0,1.0758834,0.0,0.0,0.1638959,0.8414437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7399454,0.74299973,0.95880675,0.0,0.0,2.4421725,0.0,0.21153669,0.0
0.0,1.2294908,0.0,0.0,0.54848874,0.0,0.8734722,0.8907701,0.0,0.5587673,0.5806333,0.0,0.84266466,0.19241452,0.542293,1.105048,0.0,0.0,0.0,0.16683781,0.0,0.815048,0.0,0.6942732,0.0,0.0,0.0,0.0,0.96137506,0.0,0.0,0.986789,0.0,3.0251427,0.0,0.0,1.0633941,0.0,0.0,0.22570354,0.7998364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.451682,0.9362543,1.0303985,0.0,0.0,3.0443916,0.0,0.20189317,0.0
0.0,1.1483401,0.0,0.0,0.38949066,0.0,0.946802,1.0229176,0.0,0.5475215,0.581784,0.0,0.93059033,0.1805374,0.5427733,1.0449816,0.0,0.0,0.0,0.13279366,0.0,0.8813491,0.0,0.663647,0.0,0.0,0.0,0.0,0.88279146,0.0,0.0,1.26735,0.0,2.456738,0.0,0.0,1.1424835,0.0,0.0,0.25315946,0.83866715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7546287,0.8357807,0.99167424,0.0,0.0,2.577488,0.0,0.20261712,0.0
0.0,1.1688571,0.0,0.0,0.35536975,0.0,0.9551349,1.0426536,0.0,0.5504999,0.58348924,0.0,0.9231515,0.18102902,0.5428441,1.0528512,0.0,0.0,0.0,0.014506102,0.0,0.8909303,0.0,0.65574026,0.0,0.0,0.0,0.0,0.92409277,0.0,0.0,1.3434305,0.0,2.5035257,0.0,0.0,1.1571264,0.0,0.0,0.2635625,0.84686327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7525718,0.7931893,0.99444807,0.0,0.0,2.4551723,0.0,0.20036972,0.0
0.0,1.1937306,0.0,0.0,0.5635529,0.0,0.879449,0.89890337,0.0,0.55424434,0.5793846,0.0,0.8575197,0.1910184,0.5422936,1.0996397,0.0,0.0,0.0,0.18314329,0.0,0.81838405,0.0,0.68765044,0.0,0.0,0.0,0.0,0.9181782,0.0,0.0,0.92675054,0.0,2.9355266,0.0,0.0,1.0678179,0.0,0.0,0.22501749,0.79763454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972177,0.97675484,1.0164962,0.0,0.0,3.1217806,0.0,0.20431052,0.0
0.0,1.0378687,0.0,0.0,0.317874,0.0,0.9012167,0.94459254,0.0,0.5408259,0.5742807,0.0,0.90724564,0.18086572,0.54244626,0.8899434,0.0,0.0,0.0,0.167239,0.0,0.8433567,0.0,0.61694545,0.0,0.0,0.0,0.0,0.7168245,0.0,0.0,0.95252377,0.0,2.4912632,0.0,0.0,1.0801466,0.0,0.0,0.15038419,0.84234315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7225432,0.74626607,0.9560853,0.0,0.0,2.4268327,0.0,0.21444309,0.0
0.0,1.2282752,0.0,0.0,0.5491557,0.0,0.873784,0.8911466,0.0,0.5585919,0.58059454,0.0,0.84325045,0.19235325,0.5422938,1.1049299,0.0,0.0,0.0,0.16383414,0.0,0.8152374,0.0,0.69415474,0.0,0.0,0.0,0.0,0.95982814,0.0,0.0,0.9852535,0.0,3.0217261,0.0,0.0,1.0636575,0.0,0.0,0.22560245,0.79958427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4453187,0.93824124,1.0299191,0.0,0.0,3.0477498,0.0,0.20201975,0.0
0.0,1.0845625,0.0,0.0,0.38977677,0.0,0.9066809,0.95358104,0.0,0.54044694,0.57692224,0.0,0.84519947,0.18708956,0.54230314,1.0699408,0.0,0.0,0.0,0.20954262,0.0,0.843827,0.0,0.63253105,0.0,0.0,0.0,0.0,0.81743884,0.0,0.0,0.89462113,0.0,2.7003756,0.0,0.0,1.1029954,0.0,0.0,0.20644653,0.7699448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.964314,0.87384146,0.95784914,0.0,0.0,2.8941243,0.0,0.2143034,0.0
0.0,1.1084782,0.0,0.0,0.383043,0.0,0.9147603,0.9690325,0.0,0.5461268,0.5777522,0.0,0.92528,0.1817143,0.54254186,0.97102064,0.0,0.0,0.0,0.18148595,0.0,0.85419464,0.0,0.6495232,0.0,0.0,0.0,0.0,0.8005426,0.0,0.0,1.1134264,0.0,2.4773483,0.0,0.0,1.0974123,0.0,0.0,0.20372093,0.84617764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8955474,0.7863916,0.98320603,0.0,0.0,2.572194,0.0,0.20586558,0.0
