2.303229,0.013050705,0.0,0.0,0.0,0.0,0.33611217,3.2367897,2.394824,1.1007587,0.66142106,0.0,0.0,0.0,0.0,0.82057047,2.9208047,2.5458012,0.0,0.0,0.0,0.0,0.0,0.0,0.33611217,3.3027942,4.5100794,2.1988318,0.21068576,0.0,0.0,0.0,0.0,2.251742,2.3411326,2.9334993,2.1682212,1.0623853,0.0,0.33611217,2.1988318,0.21068576,0.0,1.2318554,4.490371,0.0,0.0,0.0,0.82057047,2.1682212,1.0623853,0.11113936,0.617226,1.8975068,0.0,0.0,0.0,0.0,0.0,0.0,0.25301895,1.228538,2.2878737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4396095,1.7612215,0.0,0.0,0.0,0.0,0.0,0.33611217,0.62291265,2.1738567,0.0,0.0,0.1715436,0.16640681,0.16640681,0.16640681,0.16640681,0.9979197,1.6638573,0.11315365,1.209587,0.9587587,0.16640681,0.16640681,0.16640681,0.16640681,1.003075,0.55196,3.3309505,0.20580056,0.20819375,0.16640681,0.16640681,0.16640681,0.16640681,0.9979197,3.1087904,0.0,0.42959332,0.16640681,0.16640681,0.16640681,0.16640681,0.16640681,1.5771266,1.967339,0.0,0.09287992,1.1653428,0.16640681,0.9979197,1.0715774,0.16640681,1.4734808,1.1610352,0.42304462,1.2922771,1.0996732,0.16640681,1.003075,0.09287992,1.1653428,1.1472019,0.9618056,0.062126726,0.16640681,0.16640681,0.16640681,0.31568873,1.3918921,1.0996732,1.4354738,0.44670743,0.20650002,0.16640681,0.16640681,0.16640681,0.16640681,0.16640681,0.42323595,1.7881815,0.91651654,0.93809664,0.23449847,0.23449847,0.23449847,0.23449847,0.23449847,0.9979197,0.0,2.0757105,1.2922771,3.1588604,0.7449976,0.0,0.0,0.0,0.0,0.5777024,1.7447355,2.1135309,0.48634097,0.0,0.0,0.0,0.0,0.0,1.0185416,2.4873848,0.4818813,0.0,0.0,0.0,0.0,0.0,0.0,0.89076483,2.5869145,5.657839,0.3961921,0.7198676,0.0,0.0,0.0,0.0,2.0072393,3.9250238,4.8656297,3.267837,0.0,0.0,0.5777024,0.3961921,0.7198676,0.9562161,3.7633913,1.8644984,0.0,0.0,0.0,1.0185416,2.4795713,0.0,0.3258761,2.546696,0.088606626,0.0,0.0,0.0,0.0,0.0,0.0,0.35293427,3.098056,0.58634555,0.0,0.0,0.0,0.0,0.0,0.18277684,0.49405965,2.5680704,1.7172825,0.0,0.0,0.0,0.0,0.0,0.5777024,0.94323766,0.5998553,0.0,0.0,0.5052724,0.5052724,0.5052724,0.5052724,0.5052724,0.4383459,0.6099015,0.18472376,0.7118503,0.8037758,0.49498242,0.49498242,0.49498242,0.49498242,0.48475543,0.4252097,1.121952,0.57421017,0.5528984,0.49498242,0.49498242,0.49498242,0.49498242,0.4383459,0.0,0.0,0.87903243,0.7970196,0.49498242,0.49498242,0.49498242,0.49498242,0.48475543,0.0,0.0,0.024137199,0.8962593,0.49498242,0.4383459,0.87903243,0.7970196,0.7214217,0.19606534,0.39761013,0.74739647,0.49498242,0.49498242,0.48475543,0.4341574,0.8962593,0.6647851,0.0,1.0511439,0.5568293,0.49498242,0.49498242,0.7214217,0.74739647,0.49498242,0.49498242,0.0,0.52694386,0.5568293,0.49498242,0.49498242,0.49498242,0.49498242,0.49498242,0.49498242,0.73619455,0.88676494,0.6566463,0.56367755,0.56367755,0.56367755,0.56367755,0.56367755,0.426866,0.18715802,0.74739647,0.10902211,0.44354162,0.44354162,0.44354162,0.44354162,0.44354162,1.1418551,1.4904054,0.5184511,1.591685,0.5302846,0.3488978,0.3488978,0.3488978,0.3488978,0.4128556,1.3925023,0.8372113,0.5840306,0.44397733,0.3488978,0.3488978,0.3488978,0.3488978,0.60706204,0.0,0.0,0.85033035,0.3488978,0.3488978,0.3488978,0.3488978,0.3488978,0.4128556,4.0527716,1.3947666,1.6162481,0.8427498,0.3488978,1.0472112,0.85033035,0.3488978,0.78728914,0.0,0.11148283,0.56278616,0.3488978,0.3488978,0.4128556,1.5180824,0.8427498,0.4212313,1.8495172,1.5265343,0.4985367,0.3488978,0.3488978,0.78728914,0.4013461,0.3488978,0.46328083,1.8404677,0.14272892,0.4985367,0.3488978,0.3488978,0.3488978,0.3488978,0.3488978,1.1006247,1.2377825,0.77718264,0.52504224,0.41097948,0.41097948,0.41097948,0.41097948,0.4177803,0.0,0.0,0.41097948,0.45591536,0.3366859,0.3366859,0.3366859,0.3366859,0.3366859,0.11980512,1.7349889,0.14005046,1.2554067,0.3366859,0.3366859,0.3366859,0.3366859,0.3366859,1.801844,0.4716389,1.1622567,0.35790843,0.3366859,0.3366859,0.3366859,0.3366859,0.3366859,0.43711483,1.0509889,0.0,1.1982688,0.3366859,0.3366859,0.3366859,0.3366859,0.3366859,2.3873138,0.9987999,0.0,1.6350464,0.3366859,0.3366859,0.120925166,1.3785021,0.3366859,1.0223702,2.660406,1.135286,0.8203578,0.3366859,0.3366859,1.801844,0.32007697,0.3366859,0.3366859,1.2036629,0.0,0.3366859,0.3366859,0.3366859,1.0985857,0.6089028,0.3366859,0.5638586,0.744191,0.7974096,0.3366859,0.3366859,0.3366859,0.3366859,0.3366859,0.3366859,0.6738765,2.381913,0.0,0.3865723,0.3865723,0.3865723,0.3865723,0.3865723,0.44911614,1.2556783,0.77724653,0.3865723,1.1566918,1.605607,0.0,0.0,0.0,0.0,1.4455234,1.7729961,1.0088744,0.8537935,0.43857569,0.0,0.0,0.0,0.0,1.4682916,3.0365791,2.322816,0.0,0.0,0.0,0.0,0.0,0.0,0.56404316,4.855683,1.68775,0.99198973,0.0,0.0,0.0,0.0,0.0,1.500052,4.3254976,4.7201004,0.44665295,2.5321875,0.0,1.4455234,1.7779895,0.0,0.85147524,1.3741121,2.8356762,0.17905158,0.4618982,0.0,1.4682916,1.8284558,2.5321875,0.03329122,2.4728389,1.4181783,0.0,0.0,0.0,0.0,0.27092272,0.4618982,1.0525918,3.3980308,2.6760588,0.0,0.0,0.0,0.0,0.0,0.0,1.5236807,1.6745847,2.7446504,0.0,0.0,0.0,0.0,0.0,0.634477,1.8315514,1.6071349,0.5207279,0.29328257,0.38535225,0.38535225,0.38535225,0.38535225,0.38535225,0.32846087,0.30505937,0.0,0.69747066,0.5428484,0.38535225,0.38535225,0.38535225,0.38535225,1.0429211,0.43683863,0.20570567,0.5366973,0.41105157,0.38535225,0.38535225,0.38535225,0.38535225,0.32846087,1.089587,0.0,0.07430741,0.38535225,0.38535225,0.38535225,0.38535225,0.38535225,0.92148125,0.76158017,0.0,0.0,0.38535225,0.38535225,0.32846087,0.122840494,0.38535225,1.9030488,1.8834858,0.07957372,0.8393488,0.4790929,0.38535225,1.0429211,0.0,0.38535225,0.48709387,0.7133577,0.027827263,0.52564985,0.38535225,0.38535225,1.0685793,1.0878706,0.4790929,1.0140564,1.0310559,0.0,0.52564985,0.38535225,0.38535225,0.38535225,0.38535225,0.38535225,0.7259033,0.8334053,0.14826825,0.5850225,0.5030254,0.5030254,0.5030254,0.5030254,0.6351586,0.9977914,0.9450865,0.5030254,0.8640026,0.8576591,0.0,0.0,0.0,0.0,0.15790883,2.2375283,2.6463113,0.77869654,0.6387284,0.0,0.0,0.0,0.0,0.82754254,1.5307477,1.4879545,0.0,0.0,0.0,0.0,0.0,0.0,0.800127,2.606373,3.7452781,0.7742151,1.39057,0.0,0.0,0.0,0.0,1.0517321,2.8566964,2.1196747,1.2340809,0.6392431,0.0,0.31098732,1.1172428,1.39057,0.4100664,3.6804087,3.5667093,0.416944,0.66200864,0.0,0.82754254,1.2340809,0.6392431,0.47893706,1.3987154,2.349374,0.0,0.0,0.0,0.30403522,0.416944,0.66200864,0.52264714,0.2860171,1.8270509,0.0,0.0,0.0,0.0,0.0,0.0,2.1645174,1.8824067,1.633285,0.0,0.0,0.0,0.0,0.0,0.58527184,1.0527072,0.6252341,0.6859058,1.7636527,0.96032727,0.0,0.0,0.0,0.0,0.34540516,2.9661708,1.7624878,0.42479318,0.0,0.0,0.0,0.0,0.0,0.81796193,2.0241566,2.7335625,0.0,0.0,0.0,0.0,0.0,0.0,0.5216712,4.456092,3.1332464,2.2476277,0.5553494,0.0,0.0,0.0,0.0,1.5740477,3.2594118,4.1103463,1.4632696,1.0305523,0.0,0.26600528,2.759276,0.5553494,0.4168539,5.6484933,1.5712075,0.4760229,0.0,0.0,0.81796193,1.4632696,1.0305523,0.21274596,2.035581,1.3726957,0.0,0.0,0.0,0.0,0.4760229,0.0,0.36331028,1.3626261,1.3563821,0.0,0.0,0.0,0.0,0.0,0.0,1.2454377,0.63218045,1.5071009,0.0,0.0,0.0,0.0,0.0,0.14076859,2.0694222,1.068967,0.4760229,0.0,1.0950528,0.20005026,0.20005026,0.20005026,0.20005026,0.71208763,0.14734608,2.1791823,1.6097553,0.20005026,0.20005026,0.20005026,0.20005026,0.20005026,1.2299759,0.77737784,1.0132672,0.17800716,0.20005026,0.20005026,0.20005026,0.20005026,0.20005026,1.3933263,1.8842427,0.051833384,0.0,1.3994894,0.20005026,0.20005026,0.20005026,0.20005026,1.4476568,2.0378568,0.0,1.4198185,0.20005026,0.20005026,0.7571422,0.0,1.3994894,1.0928534,1.9937651,1.5956815,1.6872944,0.20005026,0.20005026,1.2299759,1.3076514,0.20005026,0.554006,1.9020551,0.94831645,0.20005026,0.20005026,0.20005026,1.0145913,1.9245389,0.20005026,1.1897179,1.2519888,0.55994177,0.20005026,0.20005026,0.20005026,0.20005026,0.20005026,0.20005026,1.036787,1.7103465,0.0,0.2543314,0.2543314,0.2543314,0.2543314,0.2543314,1.0465978,0.9969773,3.1239786,0.2543314,0.0,0.94894505,0.25935447,0.25935447,0.25935447,0.25935447,0.39482814,0.0,0.23733033,1.6235732,0.49658635,0.25935447,0.25935447,0.25935447,0.25935447,0.12308377,1.178949,4.2002807,0.36763686,0.27979553,0.25935447,0.25935447,0.25935447,0.25935447,0.7230063,1.7022668,0.0,0.6279886,0.25935447,0.25935447,0.25935447,0.25935447,0.25935447,0.0,0.0,1.5242279,0.47102195,1.5034257,0.25935447,0.4429429,0.13295221,0.25935447,0.61747956,1.247309,1.5396497,1.8902687,0.4061507,0.25935447,0.12308377,1.525101,1.5034257,0.43790182,2.7297833,0.0,0.2748737,0.25935447,0.25935447,0.61747956,2.8515356,0.4061507,0.25935447,0.0,1.0225703,0.2748737,0.25935447,0.25935447,0.25935447,0.25935447,0.28180116,0.4429429,0.62605834,1.3913711,0.32332522,0.32332522,0.32332522,0.32332522,0.32332522,0.32332522,0.7012349,1.7599223,1.2633176,1.8345174,0.3248663,0.23016077,0.23016077,0.23016077,0.23016077,2.162429,1.0010107,1.0460527,1.5242432,0.5015973,0.03642758,0.03642758,0.03642758,0.03642758,0.0,4.5137944,2.382955,0.13955064,0.03642758,0.03642758,0.03642758,0.03642758,0.03642758,1.7904935,1.5682784,1.9919454,1.6754142,0.03642758,0.03642758,0.03642758,0.03642758,0.03642758,0.0,2.300855,3.220837,2.717408,0.805103,0.03642758,1.9686958,1.6118745,0.03642758,0.03642758,2.7930868,1.5885497,1.6148882,0.51631796,0.03642758,0.0,2.717408,0.805103,0.03642758,1.2986933,1.1061292,0.03642758,0.03642758,0.03642758,0.03642758,1.6148882,0.51631796,0.03642758,1.2235727,2.7587385,0.03642758,0.03642758,0.03642758,0.03642758,0.03642758,0.12603943,1.9686958,0.38081917,3.069621,0.100287385,0.100287385,0.100287385,0.100287385,0.100287385,0.100287385,0.68539363,1.8846377,1.6148882,1.0139766,0.15946478,0.0,0.0,0.0,0.0,0.6515768,2.4610314,1.2651267,0.42190164,0.0,0.0,0.0,0.0,0.0,0.8716344,2.498627,1.7933469,0.0,0.0,0.0,0.0,0.0,0.0,0.95175165,3.5489805,3.480182,0.73700804,0.27389562,0.0,0.0,0.0,0.0,2.6582,4.724277,3.1817052,0.5279991,0.30597252,0.0,0.6515768,1.2940302,0.27389562,1.3031116,3.6985815,1.4896905,0.0,0.0,0.0,0.8716344,1.6355579,0.30597252,1.2380891,2.1857243,0.78081316,0.0,0.0,0.0,0.0,0.0,0.0,1.6959314,1.8403628,1.3514667,0.0,0.0,0.0,0.0,0.0,0.036217988,1.7708759,1.000427,0.5279991,0.0,0.0,0.0,0.0,0.0,0.8145612,1.3799899,1.2011423,0.0,2.2625294,0.0,0.0,0.0,0.0,0.0,0.0,1.0820398,1.7893442,1.4112979,0.014496207,0.0,0.0,0.0,0.0,0.7721256,3.031948,1.5040144,0.0,0.0,0.0,0.0,0.0,0.0,0.7084577,1.4311509,4.170933,1.2386684,0.0,0.0,0.0,0.0,0.0,0.1656866,4.364611,3.581767,2.2613983,0.12023991,0.0,0.0,1.2386684,0.0,0.20440447,4.7000227,3.793069,0.21852118,0.0,0.0,0.7721256,2.9774876,0.12023991,0.0,2.3464131,0.35393125,0.0,0.0,0.0,0.593964,0.13006884,0.0,0.0,3.3155003,1.5693704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.661901,1.1561301,0.0,0.0,0.0,0.0,0.0,0.0,2.0265112,0.74205387,0.13006884,0.90419805,0.7160988,0.26442155,0.26442155,0.26442155,0.26442155,0.5264798,0.42688614,0.0,1.0039314,0.7988843,0.26442155,0.26442155,0.26442155,0.26442155,0.40221488,1.2521405,0.849976,0.38200295,0.3872924,0.26442155,0.26442155,0.26442155,0.26442155,1.1416427,2.1435504,2.115365,1.761797,0.26442155,0.26442155,0.26442155,0.26442155,0.26442155,0.31860262,2.2446558,2.3055584,0.46869668,0.9995956,0.26442155,0.5398988,1.761797,0.26442155,0.51163644,0.0,1.6964679,1.2261267,0.26442155,0.26442155,0.40221488,0.63363343,0.9995956,0.62022394,1.0699385,2.7235024,0.35481322,0.26442155,0.26442155,0.80788004,1.2261267,0.26442155,0.26442155,2.2897582,1.4106833,0.35481322,0.26442155,0.26442155,0.26442155,0.26442155,0.26442155,0.5398988,0.5890364,1.0524398,0.37374187,0.29519787,0.29519787,0.29519787,0.29519787,0.29519787,1.5039331,2.3052557,1.2261267
