0.338135,0.0,0.13501966,0.2605244,0.26731217,0.19362366,0.0,0.37298322,0.36811435,0.20569503,0.36109996,0.36336255,0.25499785,1.8096275,0.76240444,0.051259995,0.16709828,0.23033309,0.5310154,0.77672696,0.25143218,0.4180088,0.099442005,0.24070978,0.36863804,0.13872266,1.809857,0.84245443,0.10563493,0.22043514,0.27442122,0.5650196,0.78409255,0.30182016,0.462497,0.15985197,0.29094017,0.4146514,0.19644684
0.33809018,0.0,0.13476527,0.2603997,0.2671945,0.19342983,0.0,0.3729744,0.36810064,0.21004331,0.37285745,0.38142657,0.3748994,1.8112388,0.7629347,0.051056385,0.16701412,0.2303145,0.5313072,0.777272,0.25143552,0.41818428,0.093203306,0.24014306,0.25274515,0.25322914,1.811416,0.8430153,0.10543555,0.22035408,0.27439606,0.56529427,0.7845931,0.30182326,0.4626658,0.14245439,0.2910316,0.30311537,0.30371583
0.3381381,0.0,0.13503754,0.2605332,0.2673205,0.19363725,0.0,0.3729838,0.3681153,0.20570755,0.3611014,0.36336386,0.25073087,1.8095155,0.7623675,0.0512743,0.16710424,0.23033428,0.53099513,0.77668905,0.25143218,0.41799688,0.099452734,0.24071074,0.37322903,0.1338253,1.8097478,0.8424151,0.105648935,0.22044086,0.274423,0.5650003,0.7840576,0.30181992,0.4624852,0.15986198,0.29094076,0.4191004,0.19183755
0.33809125,0.0,0.13477051,0.26040232,0.267197,0.19343376,0.0,0.37297451,0.36810088,0.20551717,0.3719132,0.38142657,0.37285352,1.8112054,0.7629242,0.05106044,0.16701603,0.23031497,0.53130126,0.7772608,0.25143528,0.41818023,0.099291325,0.24014306,0.25468922,0.2520938,1.8113838,0.84300375,0.10543966,0.22035575,0.27439654,0.56528854,0.784583,0.30182326,0.46266234,0.15971148,0.290125,0.30499935,0.30267346
0.33809018,0.0,0.1347655,0.2603997,0.2671945,0.19342995,0.0,0.3729744,0.36810064,0.21004355,0.37285745,0.38142657,0.37651038,1.8112388,0.7629347,0.051056385,0.16701412,0.2303145,0.531307,0.777272,0.25143552,0.41818428,0.093203306,0.24014306,0.2508011,0.25607538,1.8114156,0.8430151,0.10543555,0.22035408,0.27439606,0.56529415,0.784593,0.30182326,0.4626658,0.1424545,0.2910316,0.30123138,0.30641603
0.33775902,0.0,0.28317463,0.31982136,0.3450668,0.26312315,0.0,0.37065876,0.36444974,0.1630888,0.37050962,0.38142657,0.3785274,2.2819462,0.0,0.1883235,0.32986856,0.21699715,1.2075033,0.0,0.2522819,0.46471548,0.05069828,0.23789597,0.24834538,0.25974035,2.2656684,0.0,0.23176587,0.37887096,0.26549888,1.2422463,0.0,0.30263746,0.50754666,0.09960574,0.28888917,0.2988515,0.30989432
0.33775902,0.0,0.28317463,0.31982136,0.3450668,0.26312315,0.0,0.37065876,0.36444974,0.1630888,0.37050962,0.38142657,0.37852347,2.2819462,0.0,0.1883235,0.32986856,0.21699715,1.2075033,0.0,0.2522819,0.46471548,0.05069828,0.23789597,0.24834538,0.2597561,2.2656684,0.0,0.23176587,0.37887096,0.26549888,1.2422463,0.0,0.30263746,0.50754666,0.09960574,0.28888917,0.2988515,0.3099097
0.33775902,0.0,0.28317463,0.31982136,0.3450668,0.26312315,0.0,0.37065876,0.36444974,0.1630888,0.37050962,0.38142657,0.37851703,2.2819462,0.0,0.1883235,0.32986856,0.21699715,1.2075033,0.0,0.2522819,0.46471548,0.05069828,0.23789597,0.24834538,0.25978112,2.2656684,0.0,0.23176587,0.37887096,0.26549888,1.2422463,0.0,0.30263746,0.50754666,0.09960574,0.28888917,0.2988515,0.30993402
0.33775902,0.0,0.28317463,0.31982136,0.3450668,0.26312315,0.0,0.37065876,0.36444974,0.1630888,0.37050962,0.38142657,0.3785354,2.2819462,0.0,0.1883235,0.32986856,0.21699715,1.2075033,0.0,0.2522819,0.46471548,0.050698042,0.23789597,0.24834538,0.25970864,2.2656689,0.0,0.23176587,0.37887096,0.26549888,1.2422463,0.0,0.30263746,0.50754666,0.09960568,0.28888917,0.2988515,0.3098638
0.33775902,0.0,0.28317463,0.31982136,0.3450668,0.26312315,0.0,0.37065876,0.36444974,0.1630888,0.37050962,0.38142657,0.37851608,2.2819462,0.0,0.1883235,0.32986856,0.21699715,1.2075033,0.0,0.2522819,0.46471548,0.05069828,0.23789597,0.24834538,0.25978446,2.2656684,0.0,0.23176587,0.37887096,0.26549888,1.2422463,0.0,0.30263746,0.50754666,0.09960574,0.28888917,0.2988515,0.30993736
